Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Duration,Signal Gained Profit %,Entry Targets % Filled,Number of Filled Entry Targets,Filled Average Entry Price,Number of Entry Targets,Entry Zone Range,Average Entry Price,TP1 Price,TP2 Price,TP3 Price,TP4 Price,TP5 Price,TP6 Price,TP7 Price,TP8 Price,TP9 Price,TP10 Price,Stop Loss Price
2025-09-01 21:59:47,SignalTactics,,Binance Futures,APT/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 42 min,-47.1178,100.0,1,4.1375,1,4.1312-4.1312,4.1312,,,,,,,,,,,4.1932
2025-09-01 21:59:38,SignalTactics,,Binance Futures,GMT/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 40 min,-50.9666,100.0,1,0.03983,1,0.03981-0.03981,0.03981,,,,,,,,,,,0.04041
2025-09-01 21:59:30,SignalTactics,,Binance Futures,IMX/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 40 min,-48.7405,100.0,1,0.4883,1,0.4878-0.4878,0.4878,,,,,,,,,,,0.4951
2025-09-01 21:59:23,SignalTactics,,Binance Futures,CRV/USDT,Stopped Out,Isolated (35.0X),Short,0,20 min,-48.1431,100.0,1,0.727,1,0.726-0.726,0.726,,,,,,,,,,,0.737
2025-09-01 21:59:13,SignalTactics,,Binance Futures,SUSHI/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 37 min,-47.7967,100.0,1,0.7103,1,0.7094-0.7094,0.7094,,,,,,,,,,,0.72
2025-09-01 21:59:06,SignalTactics,,Binance Futures,ALGO/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 46 min,-40.6431,100.0,1,0.2239,1,0.2232-0.2232,0.2232,,,,,,,,,,,0.2265
2025-09-01 21:58:58,SignalTactics,,Binance Futures,ETC/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 46 min,-45.6009,100.0,1,20.186,1,20.147-20.147,20.147,,,,,,,,,,,20.449
2025-09-01 21:58:50,SignalTactics,,Binance Futures,LTC/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 46 min,-46.4399,100.0,1,107.02,1,106.84-106.84,106.84,,,,,,,,,,,108.44
2025-09-01 21:58:41,SignalTactics,,Binance Futures,ETH/USDT,Stopped Out,Isolated (35.0X),Short,0,1 hr 14 min,-38.4119,100.0,1,4257.01,1,4240.13-4240.13,4240.13,,,,,,,,,,,4303.73
2025-09-01 20:53:49,SignalTactics,,Binance Futures,REZ/USDT,Partial Targets Achieved,Isolated (35.0X),Short,2,2 hr 51 min,24.7132,100.0,1,0.01133,1,0.01125-0.01125,0.01125,0.01119,0.01114,,,,,,,,,0.01142
2025-09-01 20:53:41,SignalTactics,,Binance Futures,NOT/USDT,All Targets Achieved,Isolated (40.0X),Short,3,48 min,58.2751,100.0,1,0.001716,1,0.001708-0.001708,0.001708,0.0017,0.001691,0.001682,,,,,,,,
2025-09-01 20:53:33,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (35.0X),Short,3,48 min,63.9535,100.0,1,0.001806,1,0.001791-0.001791,0.001791,0.001782,0.001773,0.001764,,,,,,,,
2025-09-01 20:53:26,SignalTactics,,Binance Futures,WIF/USDT,All Targets Achieved,Isolated (40.0X),Short,3,48 min,71.8701,100.0,1,0.7495,1,0.7435-0.7435,0.7435,0.7398,0.736,0.7323,,,,,,,,
2025-09-01 20:53:18,SignalTactics,,Binance Futures,JUP/USDT,All Targets Achieved,Isolated (35.0X),Short,3,41 min,40.8235,100.0,1,0.4744,1,0.4736-0.4736,0.4736,0.4713,0.4688,0.4665,,,,,,,,
2025-09-01 20:53:10,SignalTactics,,Binance Futures,WLD/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,2 hr 53 min,37.307,100.0,1,0.8506,1,0.8427-0.8427,0.8427,0.8385,0.8342,,,,,,,,,0.8553
2025-09-01 20:52:55,SignalTactics,,Binance Futures,SUI/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,2 hr 53 min,13.6579,100.0,1,3.163,1,3.1522-3.1522,3.1522,3.1366,3.1205,,,,,,,,,3.1995
2025-09-01 20:52:48,SignalTactics,,Binance Futures,APT/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 52 min,11.6841,100.0,1,4.1766,1,4.1644-4.1644,4.1644,4.1438,4.1225,,,,,,,,,4.2269
2025-09-01 20:52:41,SignalTactics,,Binance Futures,GRT/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 52 min,11.7189,100.0,1,0.08647,1,0.08622-0.08622,0.08622,0.08579,0.08535,,,,,,,,,0.08751
2025-09-01 20:52:33,SignalTactics,,Binance Futures,FET/USDT,All Targets Achieved,Isolated (40.0X),Short,3,50 min,45.3746,100.0,1,0.5877,1,0.5869-0.5869,0.5869,0.584,0.581,0.5781,,,,,,,,
2025-09-01 20:52:25,SignalTactics,,Binance Futures,GMT/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,2 hr 51 min,6.006,100.0,1,0.03996,1,0.0399-0.0399,0.0399,0.0397,0.0395,,,,,,,,,0.0405
2025-09-01 20:52:18,SignalTactics,,Binance Futures,FLOW/USDT,Cancelled,Isolated (40.0X),Short,2,1 hr 25 min,20.3046,100.0,1,0.394,1,0.394-0.394,0.394,0.392,0.39,,,,,,,,,
2025-09-01 20:52:10,SignalTactics,,Binance Futures,CHZ/USDT,Cancelled,Isolated (40.0X),Short,2,4 hr 32 min,19.6942,100.0,1,0.03859,1,0.03853-0.03853,0.03853,0.03834,0.03814,,,,,,,,,
2025-09-01 20:52:03,SignalTactics,,Binance Futures,ENJ/USDT,All Targets Achieved,Isolated (40.0X),Short,3,50 min,45.9912,100.0,1,0.06494,1,0.06484-0.06484,0.06484,0.06452,0.06419,0.06387,,,,,,,,
2025-09-01 20:51:55,SignalTactics,,Binance Futures,GALA/USDT,All Targets Achieved,Isolated (40.0X),Short,3,50 min,50.1188,100.0,1,0.01543,1,0.01539-0.01539,0.01539,0.01531,0.01524,0.01516,,,,,,,,
2025-09-01 20:51:47,SignalTactics,,Binance Futures,AXS/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,3 hr 10 min,8.0356,100.0,1,2.323,1,2.318-2.318,2.318,2.307,2.295,,,,,,,,,2.353
2025-09-01 20:51:40,SignalTactics,,Binance Futures,SAND/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 53 min,19.9124,100.0,1,0.26717,1,0.26584-0.26584,0.26584,0.26452,0.26317,,,,,,,,,0.26983
2025-09-01 20:51:32,SignalTactics,,Binance Futures,STRK/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 57 min,6.6116,100.0,1,0.121,1,0.1208-0.1208,0.1208,0.1202,0.1196,,,,,,,,,0.1226
2025-09-01 20:51:25,SignalTactics,,Binance Futures,OP/USDT,All Targets Achieved,Isolated (40.0X),Short,3,50 min,44.1647,100.0,1,0.6672,1,0.6665-0.6665,0.6665,0.6632,0.6598,0.6565,,,,,,,,
2025-09-01 20:51:17,SignalTactics,,Binance Futures,ARB/USDT,All Targets Achieved,Isolated (40.0X),Short,3,50 min,44.202,100.0,1,0.4766,1,0.4761-0.4761,0.4761,0.4737,0.4713,0.469,,,,,,,,
2025-09-01 20:51:03,SignalTactics,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,2 hr 54 min,18.4049,100.0,1,0.652,1,0.649-0.649,0.649,0.646,0.642,,,,,,,,,0.659
2025-09-01 20:50:55,SignalTactics,,Binance Futures,1INCH/USDT,All Targets Achieved,Isolated (40.0X),Short,3,50 min,48.7114,100.0,1,0.2354,1,0.2349-0.2349,0.2349,0.2337,0.2325,0.2314,,,,,,,,
2025-09-01 20:50:48,SignalTactics,,Binance Futures,CRV/USDT,All Targets Achieved,Isolated (40.0X),Short,3,51 min,39.9637,100.0,1,0.734,1,0.734-0.734,0.734,0.73,0.727,0.723,,,,,,,,
2025-09-01 20:50:40,SignalTactics,,Binance Futures,CAKE/USDT,Partial Targets Achieved,Isolated (40.0X),Short,1,5 hr 45 min,-30.2061,100.0,1,2.3748,1,2.3729-2.3729,2.3729,2.3612,,,,,,,,,,2.4085
2025-09-01 20:50:33,SignalTactics,,Binance Futures,SUSHI/USDT,All Targets Achieved,Isolated (40.0X),Short,3,51 min,50.9413,100.0,1,0.7224,1,0.7204-0.7204,0.7204,0.7168,0.7132,0.7096,,,,,,,,
2025-09-01 20:50:26,SignalTactics,,Binance Futures,COMP/USDT,All Targets Achieved,Isolated (40.0X),Short,3,52 min,40.0859,100.0,1,41.91,1,41.91-41.91,41.91,41.7,41.49,41.28,,,,,,,,
2025-09-01 20:50:18,SignalTactics,,Binance Futures,UNI/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 52 min,16.539,100.0,1,9.271,1,9.233-9.233,9.233,9.187,9.14,,,,,,,,,9.371
2025-09-01 20:50:11,SignalTactics,,Binance Futures,THETA/USDT,All Targets Achieved,Isolated (40.0X),Short,3,52 min,42.5963,100.0,1,0.7575,1,0.757-0.757,0.757,0.7533,0.7494,0.7456,,,,,,,,
2025-09-01 20:49:56,SignalTactics,,Binance Futures,VET/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,6 hr,11.7494,100.0,1,0.023377,1,0.023308-0.023308,0.023308,0.023193,0.023074,,,,,,,,,0.023658
2025-09-01 20:49:48,SignalTactics,,Binance Futures,ALGO/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,3 hr 15 min,3.5587,100.0,1,0.2248,1,0.2246-0.2246,0.2246,0.2235,0.2223,,,,,,,,,0.228
2025-09-01 20:49:41,SignalTactics,,Binance Futures,ATOM/USDT,Partial Targets Achieved,Isolated (40.0X),Short,1,5 hr,-29.3578,100.0,1,4.36,1,4.356-4.356,4.356,4.334,,,,,,,,,,4.421
2025-09-01 20:49:34,SignalTactics,,Binance Futures,ETC/USDT,Partial Targets Achieved,Isolated (40.0X),Short,1,2 hr 56 min,-15.5077,100.0,1,20.291,1,20.201-20.201,20.201,20.101,,,,,,,,,,20.504
2025-09-01 20:49:26,SignalTactics,,Binance Futures,BCH/USDT,Partial Targets Achieved,Isolated (40.0X),Short,1,4 hr 13 min,-13.5001,100.0,1,541.23,1,538.56-538.56,538.56,535.89,,,,,,,,,,546.64
2025-09-01 20:49:18,SignalTactics,,Binance Futures,LTC/USDT,All Targets Achieved,Isolated (40.0X),Short,3,53 min,50.2355,100.0,1,108.29,1,108.01-108.01,108.01,107.48,106.92,106.39,,,,,,,,
2025-09-01 20:49:11,SignalTactics,,Binance Futures,LINK/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 55 min,13.9762,100.0,1,22.419,1,22.341-22.341,22.341,22.23,22.116,,,,,,,,,22.676
2025-09-01 20:49:03,SignalTactics,,Binance Futures,DOT/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 55 min,9.8066,100.0,1,3.671,1,3.662-3.662,3.662,3.644,3.625,,,,,,,,,3.717
2025-09-01 20:48:56,SignalTactics,,Binance Futures,AVAX/USDT,All Targets Achieved,Isolated (40.0X),Short,3,53 min,47.6767,100.0,1,23.128,1,23.083-23.083,23.083,22.969,22.851,22.737,,,,,,,,
2025-09-01 20:48:48,SignalTactics,,Binance Futures,DOGE/USDT,All Targets Achieved,Isolated (40.0X),Short,3,54 min,55.5982,100.0,1,0.20864,1,0.20782-0.20782,0.20782,0.20679,0.20573,0.2047,,,,,,,,
2025-09-01 20:48:40,SignalTactics,,Binance Futures,SOL/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,5 hr,12.766,100.0,1,197.4,1,196.77-196.77,196.77,195.8,194.79,,,,,,,,,199.72
2025-09-01 20:48:33,SignalTactics,,Binance Futures,ADA/USDT,Cancelled,Isolated (40.0X),Short,2,4 hr 16 min,17.1069,100.0,1,0.795,1,0.7927-0.7927,0.7927,0.7888,0.7847,,,,,,,,,
2025-09-01 20:48:25,SignalTactics,,Binance Futures,XRP/USDT,All Targets Achieved,Isolated (40.0X),Short,3,53 min,59.9039,100.0,1,2.7622,1,2.7483-2.7483,2.7483,2.7347,2.7207,2.7071,,,,,,,,
2025-09-01 20:48:17,SignalTactics,,Binance Futures,BNB/USDT,Cancelled,Isolated (40.0X),Short,0,6 hr 9 min,-41.2562,100.0,1,844.48,1,842.23-842.23,842.23,,,,,,,,,,,
2025-09-01 20:48:10,SignalTactics,,Binance Futures,ETH/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,4 hr 56 min,14.7156,100.0,1,4283.89,1,4268.13-4268.13,4268.13,4247.0,4225.24,,,,,,,,,4332.15
2025-09-01 20:48:02,SignalTactics,,Binance Futures,BTC/USDT,Partial Targets Achieved,Isolated (40.0X),Short,2,6 hr 11 min,10.7368,100.0,1,108784.9,1,108492.9-108492.9,108492.9,107955.9,107402.5,,,,,,,,,110120.3
2025-09-01 20:38:03,SignalTactics,,Binance Futures,XRP/USDT,Cancelled,Isolated (40.0X),Long,0,10 min,-30.2307,100.0,1,2.7654,1,2.7716-2.7716,2.7716,,,,,,,,,,,
2025-09-01 20:35:52,SignalTactics,,Binance Futures,LINK/USDT,Stopped Out,Isolated (40.0X),Short,0,6 hr 15 min,-59.9991,100.0,1,22.667,1,22.667-22.667,22.667,,,,,,,,,,,23.007
2025-09-01 20:33:41,SignalTactics,,Binance Futures,REZ/USDT,All Targets Achieved,Isolated (40.0X),Short,3,6 min,40.4391,100.0,1,0.01154,1,0.01154-0.01154,0.01154,0.01148,0.01142,0.01137,,,,,,,,
2025-09-01 20:33:33,SignalTactics,,Binance Futures,CRV/USDT,All Targets Achieved,Isolated (40.0X),Short,3,6 min,46.3458,100.0,1,0.748,1,0.747-0.747,0.747,0.743,0.739,0.736,,,,,,,,
2025-09-01 20:33:25,SignalTactics,,Binance Futures,YFI/USDT,All Targets Achieved,Isolated (40.0X),Short,3,12 min,42.5039,100.0,1,5176.0,1,5173.0-5173.0,5173.0,5147.0,5121.0,5095.0,,,,,,,,
2025-09-01 20:26:07,SignalTactics,,Binance Futures,ETH/USDT,All Targets Achieved,Isolated (40.0X),Short,3,17 min,40.0,100.0,1,4344.0,1,4344.0-4344.0,4344.0,4322.5,4300.34,4278.84,,,,,,,,
2025-09-01 20:23:57,SignalTactics,,Binance Futures,REZ/USDT,Stopped Out,Isolated (40.0X),Short,0,6 hr 27 min,-58.7727,100.0,1,0.01157,1,0.01157-0.01157,0.01157,,,,,,,,,,,0.01174
2025-09-01 20:23:49,SignalTactics,,Binance Futures,ARB/USDT,All Targets Achieved,Isolated (40.0X),Short,3,15 min,40.1044,100.0,1,0.4854,1,0.4854-0.4854,0.4854,0.483,0.4805,0.4781,,,,,,,,
2025-09-01 20:23:41,SignalTactics,,Binance Futures,SUSHI/USDT,All Targets Achieved,Isolated (40.0X),Short,3,19 min,39.9711,100.0,1,0.7372,1,0.7372-0.7372,0.7372,0.7336,0.7298,0.7261,,,,,,,,
2025-09-01 20:23:33,SignalTactics,,Binance Futures,ADA/USDT,All Targets Achieved,Isolated (40.0X),Short,3,20 min,40.0281,100.0,1,0.8061,1,0.8061-0.8061,0.8061,0.8021,0.798,0.794,,,,,,,,
2025-09-01 20:18:47,SignalTactics,,Binance Futures,AAVE/USDT,All Targets Achieved,Isolated (40.0X),Short,3,25 min,39.9774,100.0,1,306.84,1,306.84-306.84,306.84,305.32,303.76,302.24,,,,,,,,
2025-09-01 20:18:40,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (40.0X),Short,3,25 min,39.5924,100.0,1,0.229,1,0.229-0.229,0.229,0.2279,0.2267,0.2256,,,,,,,,
2025-09-01 20:16:28,SignalTactics,,Binance Futures,FLOW/USDT,All Targets Achieved,Isolated (40.0X),Short,3,27 min,40.201,100.0,1,0.398,1,0.398-0.398,0.398,0.396,0.394,0.392,,,,,,,,
2025-09-01 20:11:29,SignalTactics,,Binance Futures,SNX/USDT,Stopped Out,Isolated (40.0X),Long,0,27 min,-60.3318,100.0,1,0.663,1,0.663-0.663,0.663,,,,,,,,,,,0.653
2025-09-01 20:09:18,SignalTactics,,Binance Futures,GRT/USDT,Stopped Out,Isolated (40.0X),Long,0,30 min,-58.6964,100.0,1,0.08791,1,0.08794-0.08794,0.08794,,,,,,,,,,,0.08662
2025-09-01 20:02:00,SignalTactics,,Binance Futures,MKR/USDT,All Targets Achieved,Isolated (40.0X),Short,3,1 hr 40 min,40.0076,100.0,1,1579.7,1,1579.7-1579.7,1579.7,1571.9,1563.8,1556.0,,,,,,,,
2025-09-01 19:54:32,SignalTactics,,Binance Futures,IMX/USDT,Stopped Out,Isolated (40.0X),Long,0,45 min,-59.5948,100.0,1,0.5034,1,0.5035-0.5035,0.5035,,,,,,,,,,,0.4959
2025-09-01 19:54:25,SignalTactics,,Binance Futures,GALA/USDT,Stopped Out,Isolated (40.0X),Long,0,44 min,-58.1542,100.0,1,0.01582,1,0.01583-0.01583,0.01583,,,,,,,,,,,0.01559
2025-09-01 19:52:15,SignalTactics,,Binance Futures,STRK/USDT,All Targets Achieved,Isolated (40.0X),Short,3,47 min,42.3108,100.0,1,0.1229,1,0.1228-0.1228,0.1228,0.1222,0.1216,0.121,,,,,,,,
2025-09-01 19:39:51,SignalTactics,,Binance Futures,YFI/USDT,Cancelled,Isolated (40.0X),Long,0,53 min,-19.2308,100.0,1,5200.0,1,5202.0-5202.0,5202.0,,,,,,,,,,,
2025-09-01 19:37:40,SignalTactics,,Binance Futures,1INCH/USDT,Stopped Out,Isolated (40.0X),Long,0,1 hr 6 min,-60.3015,100.0,1,0.2388,1,0.2388-0.2388,0.2388,,,,,,,,,,,0.2352
2025-09-01 19:37:33,SignalTactics,,Binance Futures,DOT/USDT,Stopped Out,Isolated (40.0X),Long,0,1 hr 6 min,-58.9181,100.0,1,3.734,1,3.735-3.735,3.735,,,,,,,,,,,3.679
2025-09-01 19:35:20,SignalTactics,,Binance Futures,GRT/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,1 hr 8 min,-31.0928,100.0,1,0.08748,1,0.08753-0.08753,0.08753,0.08796,,,,,,,,,,0.08622
2025-09-01 19:35:12,SignalTactics,,Binance Futures,TRX/USDT,Cancelled,Isolated (40.0X),Long,2,2 days 20 hr,11.7087,100.0,1,0.33707,1,0.33707-0.33707,0.33707,0.33874,0.34046,,,,,,,,,
2025-09-01 19:33:01,SignalTactics,,Binance Futures,JUP/USDT,All Targets Achieved,Isolated (40.0X),Short,3,1 hr 10 min,40.0525,100.0,1,0.4827,1,0.4827-0.4827,0.4827,0.4803,0.4778,0.4755,,,,,,,,
2025-09-01 19:30:44,SignalTactics,,Binance Futures,FLOW/USDT,All Targets Achieved,Isolated (40.0X),Short,3,1 hr 13 min,50.1253,100.0,1,0.399,1,0.398-0.398,0.398,0.396,0.394,0.392,,,,,,,,
2025-09-01 18:22:20,SignalTactics,,Binance Futures,JUP/USDT,Cancelled,Isolated (40.0X),Long,0,1 hr 10 min,-22.2543,100.0,1,0.4853,1,0.4853-0.4853,0.4853,,,,,,,,,,,
2025-09-01 18:17:15,SignalTactics,,Binance Futures,GMT/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 26 min,-28.6987,100.0,1,0.04042,1,0.04047-0.04047,0.04047,0.04067,,,,,,,,,,0.03986
2025-09-01 18:17:08,SignalTactics,,Binance Futures,IMX/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 26 min,-26.9226,100.0,1,0.5002,1,0.501-0.501,0.501,0.5035,,,,,,,,,,0.4935
2025-09-01 18:17:01,SignalTactics,,Binance Futures,GALA/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 22 min,-21.1775,100.0,1,0.01574,1,0.01579-0.01579,0.01579,0.01587,,,,,,,,,,0.01555
2025-09-01 18:16:53,SignalTactics,,Binance Futures,SAND/USDT,Stopped Out,Isolated (40.0X),Long,0,2 hr 26 min,-52.0617,100.0,1,0.26968,1,0.27022-0.27022,0.27022,,,,,,,,,,,0.26617
2025-09-01 18:16:37,SignalTactics,,Binance Futures,SNX/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 23 min,-28.2828,100.0,1,0.66,1,0.661-0.661,0.661,0.664,,,,,,,,,,0.651
2025-09-01 18:16:30,SignalTactics,,Binance Futures,CAKE/USDT,Cancelled,Isolated (40.0X),Long,1,2 hr 34 min,-10.5386,100.0,1,2.3912,1,2.3939-2.3939,2.3939,2.4057,,,,,,,,,,
2025-09-01 18:16:22,SignalTactics,,Binance Futures,VET/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 28 min,-25.974,100.0,1,0.023562,1,0.023606-0.023606,0.023606,0.023723,,,,,,,,,,0.023252
2025-09-01 18:14:10,SignalTactics,,Binance Futures,ARKM/USDT,Partial Targets Achieved,Isolated (40.0X),Long,2,2 hr 29 min,-0.0,100.0,1,0.4672,1,0.4672-0.4672,0.4672,0.4695,0.4719,,,,,,,,,0.4602
2025-09-01 18:09:26,SignalTactics,,Binance Futures,SUSHI/USDT,Cancelled,Isolated (40.0X),Long,1,2 hr 14 min,21.0718,100.0,1,0.734,1,0.736-0.736,0.736,0.7396,,,,,,,,,,
2025-09-01 18:09:18,SignalTactics,,Binance Futures,YFI/USDT,Cancelled,Isolated (40.0X),Long,0,2 hr 24 min,-1.5453,100.0,1,5177.0,1,5187.0-5187.0,5187.0,,,,,,,,,,,
2025-09-01 18:09:10,SignalTactics,,Binance Futures,BCH/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 36 min,-28.2948,100.0,1,544.74,1,545.44-545.44,545.44,548.14,,,,,,,,,,537.26
2025-09-01 18:09:03,SignalTactics,,Binance Futures,DOT/USDT,Partial Targets Achieved,Isolated (40.0X),Long,1,2 hr 35 min,-27.2915,100.0,1,3.713,1,3.719-3.719,3.719,3.737,,,,,,,,,,3.663
2025-09-01 18:06:19,SignalTactics,,Binance Futures,WIF/USDT,Partial Targets Achieved,Isolated (40.0X),Long,2,2 hr 37 min,0.0,100.0,1,0.766,1,0.766-0.766,0.766,0.7698,0.7737,,,,,,,,,0.7545
2025-09-01 18:06:11,SignalTactics,,Binance Futures,GRT/USDT,Partial Targets Achieved,Isolated (40.0X),Long,2,2 hr 39 min,0.0,100.0,1,0.08698,1,0.08698-0.08698,0.08698,0.08741,0.08785,,,,,,,,,0.08568
2025-09-01 18:06:04,SignalTactics,,Binance Futures,ALGO/USDT,Cancelled,Isolated (40.0X),Long,2,2 hr 12 min,29.9033,100.0,1,0.2274,1,0.2276-0.2276,0.2276,0.2287,0.2299,,,,,,,,,
2025-09-01 17:49:14,SignalTactics,,Binance Futures,STRK/USDT,All Targets Achieved,Isolated (35.0X),Short,3,2 hr 55 min,40.0982,100.0,1,0.1222,1,0.122-0.122,0.122,0.1214,0.1208,0.1202,,,,,,,,
2025-09-01 17:49:05,SignalTactics,,Binance Futures,THETA/USDT,Stopped Out,Isolated (40.0X),Short,0,2 hr 10 min,-53.9267,100.0,1,0.764,1,0.7629-0.7629,0.7629,,,,,,,,,,,0.7743
2025-09-01 17:48:57,SignalTactics,,Binance Futures,TRX/USDT,Cancelled,Isolated (40.0X),Short,0,1 hr 46 min,-22.9158,100.0,1,0.33514,1,0.33514-0.33514,0.33514,,,,,,,,,,,
2025-09-01 17:48:50,SignalTactics,,Binance Futures,BNB/USDT,Cancelled,Isolated (40.0X),Short,1,9 hr 9 min,-20.7453,100.0,1,844.53,1,844.53-844.53,844.53,840.35,,,,,,,,,,
2025-09-01 11:33:08,SignalTactics,,Binance Futures,JUP/USDT,All Targets Achieved,Isolated (45.0X),Short,3,3 hr 12 min,44.8679,100.0,1,0.4881,1,0.4881-0.4881,0.4881,0.4857,0.4832,0.4808,,,,,,,,
2025-09-01 11:33:00,SignalTactics,,Binance Futures,WLD/USDT,All Targets Achieved,Isolated (45.0X),Short,3,4 hr 19 min,44.9214,100.0,1,0.8782,1,0.8782-0.8782,0.8782,0.8739,0.8694,0.865,,,,,,,,
2025-09-01 11:32:53,SignalTactics,,Binance Futures,TIA/USDT,All Targets Achieved,Isolated (35.0X),Short,3,4 hr 19 min,35.0469,100.0,1,1.5912,1,1.5912-1.5912,1.5912,1.5833,1.5752,1.5673,,,,,,,,
2025-09-01 11:32:45,SignalTactics,,Binance Futures,AXS/USDT,All Targets Achieved,Isolated (45.0X),Short,3,2 hr 58 min,44.8505,100.0,1,2.408,1,2.408-2.408,2.408,2.396,2.384,2.372,,,,,,,,
2025-09-01 11:32:38,SignalTactics,,Binance Futures,THETA/USDT,All Targets Achieved,Isolated (35.0X),Short,3,1 hr 44 min,34.8965,100.0,1,0.789,1,0.789-0.789,0.789,0.7851,0.7811,0.7772,,,,,,,,
2025-09-01 11:32:30,SignalTactics,,Binance Futures,XLM/USDT,All Targets Achieved,Isolated (45.0X),Short,3,5 hr 28 min,0.0,0,0,,1,0.35673-0.35673,0.35673,0.35496,0.35314,0.35138,,,,,,,,
2025-09-01 11:32:22,SignalTactics,,Binance Futures,ALGO/USDT,All Targets Achieved,Isolated (45.0X),Short,3,2 hr 24 min,45.2002,100.0,1,0.2323,1,0.2323-0.2323,0.2323,0.2311,0.23,0.2288,,,,,,,,
2025-09-01 11:32:14,SignalTactics,,Binance Futures,LINK/USDT,All Targets Achieved,Isolated (45.0X),Short,3,2 hr 13 min,44.9826,100.0,1,23.309,1,23.309-23.309,23.309,23.194,23.075,22.959,,,,,,,,
2025-09-01 11:32:07,SignalTactics,,Binance Futures,DOGE/USDT,All Targets Achieved,Isolated (45.0X),Short,3,4 hr 20 min,44.9667,100.0,1,0.21616,1,0.21616-0.21616,0.21616,0.21509,0.21399,0.21292,,,,,,,,
2025-09-01 11:31:59,SignalTactics,,Binance Futures,BNB/USDT,All Targets Achieved,Isolated (45.0X),Short,3,9 hr 12 min,45.0042,100.0,1,853.92,1,853.92-853.92,853.92,849.69,845.34,841.11,,,,,,,,
2025-09-01 11:31:52,SignalTactics,,Binance Futures,ETH/USDT,All Targets Achieved,Isolated (45.0X),Short,3,5 hr 40 min,45.0012,100.0,1,4395.88,1,4395.88-4395.88,4395.88,4374.12,4351.7,4329.94,,,,,,,,
2025-09-01 11:29:39,SignalTactics,,Binance Futures,BOME/USDT,All Targets Achieved,Isolated (40.0X),Short,3,3 hr 15 min,39.7374,100.0,1,0.001879,1,0.001879-0.001879,0.001879,0.00187,0.00186,0.001851,,,,,,,,
2025-09-01 11:29:31,SignalTactics,,Binance Futures,SEI/USDT,All Targets Achieved,Isolated (45.0X),Short,3,4 hr 19 min,44.6018,100.0,1,0.2825,1,0.2825-0.2825,0.2825,0.2811,0.2797,0.2783,,,,,,,,
2025-09-01 11:29:23,SignalTactics,,Binance Futures,GRT/USDT,All Targets Achieved,Isolated (45.0X),Short,3,3 hr 1 min,44.8819,100.0,1,0.0889,1,0.0889-0.0889,0.0889,0.08846,0.08801,0.08757,,,,,,,,
2025-09-01 11:29:15,SignalTactics,,Binance Futures,GALA/USDT,All Targets Achieved,Isolated (35.0X),Short,3,1 hr 48 min,34.6535,100.0,1,0.01616,1,0.01616-0.01616,0.01616,0.01608,0.016,0.01592,,,,,,,,
2025-09-01 11:29:07,SignalTactics,,Binance Futures,STRK/USDT,All Targets Achieved,Isolated (35.0X),Short,3,3 hr 3 min,35.3535,100.0,1,0.1254,1,0.1254-0.1254,0.1254,0.1248,0.1241,0.1235,,,,,,,,
2025-09-01 11:29:00,SignalTactics,,Binance Futures,ADA/USDT,All Targets Achieved,Isolated (45.0X),Short,3,2 hr 26 min,47.2613,100.0,1,0.8252,1,0.8248-0.8248,0.8248,0.8207,0.8165,0.8124,,,,,,,,
