Date,Chat Name,Creator,Exchanges,Symbol,Status,Leverage,Direction,Last Target,Signal Gained Profit %,Entry Targets % Filled,Number Of Filled Entry Targets,Number Of Entry Targets
11/24/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",MAVIA/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0896,100,1,1
11/24/2024 0:00,IRONS -T,,"ByBit USDT, Bitget Futures, Binance Futures",BSW/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.037,100,1,1
11/23/2024 16:00,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0455,100,1,1
11/23/2024 15:00,IRONS -T,,"ByBit USDT, KuCoin Futures, OKX Futures, Bitget Futures, Binance Futures",AEVO/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9728,100,1,1
11/23/2024 15:00,IRONS -T,,"KuCoin Futures, Bitget Futures, OKX Futures, ByBit USDT, Binance Futures",LPT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0235,100,1,1
11/23/2024 14:00,IRONS -T,,"KuCoin Futures, ByBit USDT",AUDIO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0319,100,1,1
11/23/2024 13:06,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0306,100,1,1
11/23/2024 13:06,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9591,100,1,1
11/23/2024 13:05,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9714,100,1,1
11/23/2024 13:05,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9836,100,1,1
11/23/2024 13:05,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.002,100,1,1
11/23/2024 13:05,IRONS -T,,"Binance Futures, ByBit USDT",ZEN/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0113,100,1,1
11/23/2024 12:00,IRONS -T,,"Binance Futures, OKX Futures, ByBit USDT, KuCoin Futures, Bitget Futures",BLUR/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9824,100,1,1
11/23/2024 10:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT",DUSK/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.979,100,1,1
11/23/2024 10:00,IRONS -T,,"KuCoin Futures, ByBit USDT, OKX Futures, Bitget Futures, Binance Futures",METIS/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0488,100,1,1
11/23/2024 10:00,IRONS -T,,"Binance Futures, Bitget Futures, KuCoin Futures, OKX Futures, ByBit USDT",RDNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0259,100,1,1
11/23/2024 8:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",TWT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0294,100,1,1
11/23/2024 6:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, Binance Futures, KuCoin Futures",CFX/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.5715,100,1,1
11/23/2024 5:00,IRONS -T,,"Binance Futures, KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures",AR/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0105,100,1,1
11/23/2024 3:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",CAKE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0825,100,1,1
11/23/2024 3:00,IRONS -T,,"OKX Futures, ByBit USDT, Bitget Futures, Binance Futures, KuCoin Futures",ETC/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8559,100,1,1
11/23/2024 0:00,IRONS -T,,"KuCoin Futures, OKX Futures, Binance Futures, ByBit USDT, Bitget Futures",APE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.032,100,1,1
11/23/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, Bitget Futures",MANTA/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9575,100,1,1
11/23/2024 0:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures",EGLD/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8595,100,1,1
11/23/2024 0:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures",JOE/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0818,100,1,1
11/23/2024 0:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures",XAI/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.1182,100,1,1
11/22/2024 16:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures",DYM/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.1676,100,1,1
11/22/2024 12:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures",COS/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.97,100,1,1
11/22/2024 10:00,IRONS -T,,ByBit USDT,MNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.054,100,1,1
11/22/2024 8:00,IRONS -T,,ByBit USDT,MBL/USDT,All Targets Achieved,Cross (10.0X),Long,1,0,0,0,1
11/22/2024 5:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, OKX Futures",CRO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0126,100,1,1
11/22/2024 5:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, OKX Futures, Bitget Futures",ETH/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9988,100,1,1
11/21/2024 18:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures, OKX Futures",ACE/USDT,All Targets Achieved,Cross (10.0X),Long,1,15.0495,100,1,1
11/21/2024 3:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",AEVO/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8756,100,1,1
11/21/2024 3:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",ETC/USDT,Stopped Out,Cross (10.0X),Short,0,-150.2008,100,1,1
11/20/2024 20:00,IRONS -T,,"KuCoin Futures, ByBit USDT",AUDIO/USDT,Stopped Out,Cross (10.0X),Short,0,-149.7765,100,1,1
11/20/2024 20:00,IRONS -T,,ByBit USDT,MBL/USDT,Stopped Out,Cross (10.0X),Short,0,-150,100,1,1
11/20/2024 18:01,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",AEVO/USDT,Stopped Out,Isolated (10.0X),Short,0,-105.3907,100,1,1
11/20/2024 18:00,IRONS -T,,"OKX Futures, ByBit USDT",GODS/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.158,100,1,1
11/20/2024 5:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Binance Futures, Bitget Futures",ZRX/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0409,100,1,1
11/20/2024 3:00,IRONS -T,,"Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",PENDLE/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0052,100,1,1
11/19/2024 12:00,IRONS -T,,ByBit USDT,CTK/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0444,100,1,1
11/19/2024 9:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, OKX Futures",CVC/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9751,100,1,1
11/19/2024 0:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, OKX Futures",BAL/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.1075,100,1,1
11/19/2024 0:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures, Bitget Futures",AEVO/USDT,Stopped Out,Cross (10.0X),Long,0,-150.0255,100,1,1
11/19/2024 0:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, KuCoin Futures, Binance Futures",CELO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.8989,100,1,1
11/19/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT",TLM/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9766,100,1,1
11/18/2024 21:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures",RSR/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9539,100,1,1
11/18/2024 20:00,IRONS -T,,ByBit USDT,XRD/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8595,100,1,1
11/18/2024 18:00,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",HOOK/USDT,Stopped Out,Cross (10.0X),Long,0,-149.9206,100,1,1
11/18/2024 18:00,IRONS -T,,"Bitget Futures, OKX Futures, Binance Futures, ByBit USDT, KuCoin Futures",ONE/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.9813,100,1,1
11/18/2024 12:00,IRONS -T,,"Bitget Futures, ByBit USDT",RAD/USDT,All Targets Achieved,Cross (10.0X),Long,1,29.8851,100,1,1
11/18/2024 6:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",COMP/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0056,100,1,1
11/18/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",RUNE/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0582,100,1,1
11/17/2024 16:00,IRONS -T,,ByBit USDT,FLR/USDT,All Targets Achieved,Cross (10.0X),Short,1,29.9401,100,1,1
11/17/2024 12:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",QNT/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.0429,100,1,1
11/17/2024 12:00,IRONS -T,,"ByBit USDT, KuCoin Futures",AUDIO/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/17/2024 9:00,IRONS -T,,"ByBit USDT, OKX Futures, KuCoin Futures, Bitget Futures, Binance Futures",COMP/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.9448,100,1,1
11/17/2024 9:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",KAVA/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9005,100,1,1
11/17/2024 8:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",LIT/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.0476,100,1,1
11/17/2024 4:00,IRONS -T,,"ByBit USDT, Bitget Futures",CLOUD/USDT,Stopped Out,Cross (10.0X),Short,0,-89.9204,100,1,1
11/17/2024 0:00,IRONS -T,,"Binance Futures, KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures",DOT/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.0674,100,1,1
11/17/2024 0:00,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",C98/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.1207,100,1,1
11/17/2024 0:00,IRONS -T,,"ByBit USDT, Bitget Futures",SNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.9892,100,1,1
11/16/2024 22:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",NTRN/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.008,100,1,1
11/16/2024 21:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",GTC/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.6391,100,1,1
11/16/2024 20:00,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures",OP/USDT,All Targets Achieved,Cross (10.0X),Long,1,19.991,100,1,1
11/16/2024 20:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures, OKX Futures",ZRX/USDT,All Targets Achieved,Cross (10.0X),Long,1,40.0684,100,1,1
11/16/2024 19:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, OKX Futures, Binance Futures",MOVR/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.9668,100,1,1
11/16/2024 18:00,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",VET/USDT,All Targets Achieved,Cross (10.0X),Long,1,39.9868,100,1,1
11/16/2024 16:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures",DEGEN/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0261,100,1,1
11/16/2024 15:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",DENT/USDT,All Targets Achieved,Cross (10.0X),Long,1,20.202,100,1,1
11/16/2024 15:00,IRONS -T,,ByBit USDT,AIOZ/USDT,All Targets Achieved,Cross (10.0X),Long,1,39.9556,100,1,1
11/16/2024 15:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",XVG/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0751,100,1,1
11/16/2024 15:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",RIF/USDT,All Targets Achieved,Cross (10.0X),Long,1,24.9758,100,1,1
11/16/2024 12:00,IRONS -T,,"OKX Futures, Binance Futures, Bitget Futures, KuCoin Futures, ByBit USDT",GRT/USDT,All Targets Achieved,Cross (10.0X),Long,1,16.8484,100,1,1
11/16/2024 12:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",QNT/USDT,All Targets Achieved,Cross (10.0X),Long,1,18.0537,100,1,1
11/16/2024 12:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, Binance Futures, KuCoin Futures",ETC/USDT,All Targets Achieved,Cross (10.0X),Long,1,17.2888,100,1,1
11/16/2024 6:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",OMG/USDT,Cancelled,Cross (10.0X),Long,0,0,0,0,1
11/16/2024 2:00,IRONS -T,,ByBit USDT,MBL/USDT,All Targets Achieved,Cross (10.0X),Long,1,21.9542,100,1,1
11/15/2024 16:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",CYBER/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0888,100,1,1
11/15/2024 14:00,IRONS -T,,"Bitget Futures, ByBit USDT",AERO/USDT,All Targets Achieved,Cross (10.0X),Long,1,30.9808,100,1,1
11/15/2024 8:00,IRONS -T,,ByBit USDT,REQ/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0217,100,1,1
11/15/2024 6:00,IRONS -T,,"Bitget Futures, ByBit USDT, KuCoin Futures, Binance Futures",MANTA/USDT,Stopped Out,Cross (10.0X),Short,0,-149.9863,100,1,1
11/15/2024 5:00,IRONS -T,,"ByBit USDT, Bitget Futures, KuCoin Futures, Binance Futures",DYM/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8305,100,1,1
11/15/2024 5:00,IRONS -T,,"ByBit USDT, Bitget Futures",AKT/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8789,100,1,1
11/15/2024 5:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",BB/USDT,Stopped Out,Cross (10.0X),Short,0,-90.1667,100,1,1
11/15/2024 5:00,IRONS -T,,"OKX Futures, KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures",ZRX/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8507,100,1,1
11/15/2024 0:00,IRONS -T,,"OKX Futures, ByBit USDT",JST/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0974,100,1,1
11/15/2024 0:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, Binance Futures",VET/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8559,100,1,1
11/15/2024 0:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures, Bitget Futures",TAO/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0524,100,1,1
11/15/2024 0:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",ALT/USDT,All Targets Achieved,Cross (10.0X),Short,1,40.0381,100,1,1
11/15/2024 0:00,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, ByBit USDT, Bitget Futures",DOT/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0628,100,1,1
11/15/2024 0:00,IRONS -T,,"KuCoin Futures, OKX Futures, ByBit USDT, Bitget Futures, Binance Futures",BLUR/USDT,Stopped Out,Cross (10.0X),Short,0,-150.1329,100,1,1
11/15/2024 0:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures",MAVIA/USDT,All Targets Achieved,Cross (10.0X),Short,1,24.787,100,1,1
11/15/2024 0:00,IRONS -T,,"Bitget Futures, ByBit USDT, OKX Futures, Binance Futures, KuCoin Futures",WIF/USDT,All Targets Achieved,Cross (10.0X),Short,1,22.0056,100,1,1
11/14/2024 16:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT",AMB/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0712,100,1,1
11/14/2024 16:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",C98/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.7628,100,1,1
11/14/2024 16:00,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures",RDNT/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.0859,100,1,1
11/14/2024 15:01,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",METIS/USDT,All Targets Achieved,Cross (10.0X),Short,1,40,100,1,1
11/14/2024 15:01,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures",AAVE/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.0131,100,1,1
11/14/2024 15:00,IRONS -T,,"ByBit USDT, KuCoin Futures, OKX Futures",GFT/USDT,Stopped Out,Cross (10.0X),Short,0,-149.9365,100,1,1
11/14/2024 11:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT",XMR/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0342,100,1,1
11/14/2024 4:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, OKX Futures, ByBit USDT",LQTY/USDT,Stopped Out,Cross (10.0X),Long,0,-149.9878,100,1,1
11/13/2024 21:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures, Bitget Futures",KAVA/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0052,100,1,1
11/13/2024 20:01,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT",TLM/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0395,100,1,1
11/13/2024 14:00,IRONS -T,,"Bitget Futures, ByBit USDT",CLOUD/USDT,All Targets Achieved,Cross (10.0X),Long,1,14.9967,100,1,1
11/13/2024 10:00,IRONS -T,,"Binance Futures, ByBit USDT, KuCoin Futures",DUSK/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0143,100,1,1
11/13/2024 10:00,IRONS -T,,"Bitget Futures, OKX Futures, ByBit USDT, KuCoin Futures, Binance Futures",ONE/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.7657,100,1,1
11/13/2024 9:00,IRONS -T,,"KuCoin Futures, Binance Futures, OKX Futures, Bitget Futures, ByBit USDT",LDO/USDT,All Targets Achieved,Cross (10.0X),Short,1,16.3488,100,1,1
11/13/2024 9:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, OKX Futures, Binance Futures",MASK/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.1495,100,1,1
11/13/2024 8:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures, Bitget Futures, OKX Futures",GRT/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.4746,100,1,1
11/13/2024 8:00,IRONS -T,,"KuCoin Futures, ByBit USDT",MDT/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0765,100,1,1
11/13/2024 8:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures",XAI/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.0179,100,1,1
11/13/2024 7:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures",AERGO/USDT,All Targets Achieved,Cross (10.0X),Short,1,33.1754,100,1,1
11/13/2024 7:00,IRONS -T,,"KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures, OKX Futures",RSR/USDT,All Targets Achieved,Cross (10.0X),Short,1,-150,100,1,1
11/13/2024 7:00,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures",BSW/USDT,All Targets Achieved,Cross (10.0X),Short,1,22.0836,100,1,1
11/13/2024 6:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",RIF/USDT,Stopped Out,Cross (10.0X),Short,0,-150.0156,100,1,1
11/13/2024 6:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures",LEVER/USDT,Stopped Out,Cross (10.0X),Short,0,-149.8086,100,1,1
11/13/2024 6:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",OMG/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.1818,100,1,1
11/13/2024 6:00,IRONS -T,,"KuCoin Futures, OKX Futures, Bitget Futures, ByBit USDT, Binance Futures",ETC/USDT,Stopped Out,Cross (10.0X),Short,0,-150.1166,100,1,1
11/13/2024 6:00,IRONS -T,,"Bitget Futures, Binance Futures, OKX Futures, ByBit USDT, KuCoin Futures",COMP/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.9219,100,1,1
11/13/2024 6:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures, OKX Futures",SUSHI/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0357,100,1,1
11/13/2024 6:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT",HOOK/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.1032,100,1,1
11/13/2024 6:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT",AGI/USDT,All Targets Achieved,Cross (10.0X),Short,1,25.9754,100,1,1
11/13/2024 6:00,IRONS -T,,"Bitget Futures, Binance Futures, KuCoin Futures, ByBit USDT",RUNE/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0506,100,1,1
11/13/2024 6:00,IRONS -T,,"OKX Futures, Bitget Futures, ByBit USDT, Binance Futures, KuCoin Futures",LPT/USDT,All Targets Achieved,Cross (10.0X),Short,1,24.9952,100,1,1
11/13/2024 6:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures",NTRN/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.0225,100,1,1
11/13/2024 6:00,IRONS -T,,ByBit USDT,AIOZ/USDT,Stopped Out,Cross (10.0X),Short,0,-150.046,100,1,1
11/13/2024 5:00,IRONS -T,,"OKX Futures, Bitget Futures, KuCoin Futures, Binance Futures, ByBit USDT",SSV/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.3337,100,1,1
11/13/2024 5:00,IRONS -T,,"KuCoin Futures, Bitget Futures, ByBit USDT, Binance Futures, OKX Futures",JOE/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.9153,100,1,1
11/13/2024 5:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures, Bitget Futures",DENT/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.2559,100,1,1
11/13/2024 5:00,IRONS -T,,"KuCoin Futures, Bitget Futures, Binance Futures, ByBit USDT, OKX Futures",AEVO/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9472,100,1,1
11/13/2024 5:00,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, KuCoin Futures, OKX Futures",ACE/USDT,All Targets Achieved,Cross (10.0X),Short,1,18.078,100,1,1
11/13/2024 4:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures",BLZ/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.0311,100,1,1
11/13/2024 4:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Binance Futures",TWT/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9561,100,1,1
11/13/2024 4:00,IRONS -T,,"Binance Futures, KuCoin Futures, ByBit USDT, Bitget Futures",CAKE/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.9003,100,1,1
11/13/2024 4:00,IRONS -T,,"ByBit USDT, Binance Futures",ZEN/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.0325,100,1,1
11/13/2024 4:00,IRONS -T,,"Binance Futures, ByBit USDT, Bitget Futures, KuCoin Futures, OKX Futures",WLD/USDT,All Targets Achieved,Cross (10.0X),Short,1,25.8582,100,1,1
11/13/2024 4:00,IRONS -T,,"OKX Futures, KuCoin Futures, Binance Futures, ByBit USDT, Bitget Futures",OP/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9898,100,1,1
11/13/2024 3:00,IRONS -T,,"Binance Futures, Bitget Futures, ByBit USDT, KuCoin Futures",QNT/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.9804,100,1,1
11/12/2024 18:03,IRONS -T,,"Bitget Futures, ByBit USDT, Binance Futures, KuCoin Futures",JASMY/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.0048,100,1,1
11/12/2024 16:00,IRONS -T,,"KuCoin Futures, ByBit USDT, Bitget Futures, Binance Futures, OKX Futures",MOVR/USDT,All Targets Achieved,Cross (10.0X),Short,1,17.024,100,1,1
11/12/2024 16:00,IRONS -T,,"ByBit USDT, KuCoin Futures, Binance Futures",HIGH/USDT,All Targets Achieved,Cross (10.0X),Short,1,20.5237,100,1,1
11/12/2024 16:00,IRONS -T,,"Bitget Futures, KuCoin Futures, ByBit USDT, Binance Futures",NFP/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.9406,100,1,1
11/12/2024 14:00,IRONS -T,,"Binance Futures, KuCoin Futures, Bitget Futures, ByBit USDT",LIT/USDT,All Targets Achieved,Cross (10.0X),Short,1,19.697,100,1,1
11/12/2024 14:00,IRONS -T,,ByBit USDT,MBL/USDT,All Targets Achieved,Cross (10.0X),Short,1,22.0903,100,1,1
11/12/2024 12:00,IRONS -T,,"Bitget Futures, ByBit USDT",AERO/USDT,All Targets Achieved,Cross (10.0X),Short,1,30.9802,100,1,1
11/12/2024 11:00,IRONS -T,,"Binance Futures, ByBit USDT, Bitget Futures",COS/USDT,All Targets Achieved,Cross (10.0X),Short,1,14.9688,100,1,1
11/12/2024 11:00,IRONS -T,,"ByBit USDT, Binance Futures, KuCoin Futures, Bitget Futures, OKX Futures",BIGTIME/USDT,All Targets Achieved,Cross (10.0X),Short,1,16.5975,100,1,1
11/12/2024 9:00,IRONS -T,,"Bitget Futures, Binance Futures, ByBit USDT, KuCoin Futures, OKX Futures",MOVR/USDT,Cancelled,Cross (10.0X),Long,0,-149.9642,100,1,1
11/12/2024 8:00,IRONS -T,,"ByBit USDT, Binance Futures, Bitget Futures, OKX Futures, KuCoin Futures",APE/USDT,Stopped Out,Cross (10.0X),Long,0,-150.0041,100,1,1
